frame_id,point_index,yaw_deg,pitch_deg,distance_mm,x_mm,y_mm,z_mm
3,125,6.00,-29.40,194,168.09,17.67,-95.24
3,126,6.00,-28.50,233,203.64,21.40,-111.18
3,127,6.00,-27.60,239,210.64,22.14,-110.73
3,128,6.00,-26.70,244,216.79,22.79,-109.63
3,129,6.00,-25.80,248,222.06,23.34,-107.94
3,130,6.00,-24.90,271,244.46,25.69,-114.10
3,131,6.00,-24.00,278,252.57,26.55,-113.07
3,132,6.00,-23.10,285,260.71,27.40,-111.82
3,133,6.00,-22.20,291,267.95,28.16,-109.95
3,134,6.00,-21.30,298,276.12,29.02,-108.25
3,135,6.00,-20.40,314,292.69,30.76,-109.45
3,136,6.00,-19.50,325,304.68,32.02,-108.49
3,137,6.00,-18.60,329,310.11,32.59,-104.94
3,138,6.00,-17.70,340,322.13,33.86,-103.37
3,139,6.00,-16.80,367,349.41,36.72,-106.08
3,140,6.00,-15.90,383,366.33,38.50,-104.93
3,141,6.00,-15.00,403,387.14,40.69,-104.30
3,142,6.00,-14.10,427,411.87,43.29,-104.02
3,143,6.00,-6.00,2749,2718.96,285.77,-287.35
3,144,6.00,-5.10,2778,2751.84,289.23,-246.95
3,145,6.00,-4.20,2773,2750.40,289.08,-203.09
3,146,6.00,-3.30,2756,2736.36,287.60,-158.65
3,147,6.00,-2.40,2760,2742.47,288.25,-115.58
3,148,6.00,-1.50,2663,2647.50,278.26,-69.71
3,149,7.05,-30.30,198,169.66,20.98,-99.90
3,150,7.05,-29.40,202,174.65,21.60,-99.16
3,151,7.05,-28.50,227,197.98,24.48,-108.32
3,152,7.05,-27.60,241,211.96,26.21,-111.65
3,153,7.05,-26.70,251,222.54,27.52,-112.78
3,154,7.05,-25.80,255,227.85,28.18,-110.98
3,155,7.05,-24.90,261,234.95,29.06,-109.89
3,156,7.05,-24.00,273,247.51,30.61,-111.04
3,157,7.05,-23.10,286,261.08,32.29,-112.21
3,158,7.05,-22.20,298,273.82,33.86,-112.60
3,159,7.05,-21.30,300,277.39,34.31,-108.98
3,160,7.05,-20.40,306,284.64,35.20,-106.66
3,161,7.05,-19.50,330,308.72,38.18,-110.16
3,162,7.05,-18.60,338,317.92,39.32,-107.81
3,163,7.05,-17.70,342,323.35,39.99,-103.98
3,164,7.05,-16.80,356,338.23,41.83,-102.90
3,165,7.05,-15.90,369,352.20,43.56,-101.09
3,166,7.05,-15.00,425,407.41,50.39,-110.00
3,167,7.05,-14.10,481,462.98,57.26,-117.18
3,168,7.95,-30.30,221,188.98,26.39,-111.50
3,169,7.95,-29.40,226,195.00,27.23,-110.94
3,170,7.95,-28.50,235,204.54,28.56,-112.13
3,171,7.95,-27.60,241,211.52,29.54,-111.65
3,172,7.95,-26.70,246,217.66,30.40,-110.53
3,173,7.95,-25.80,256,228.27,31.88,-111.42
3,174,7.95,-24.90,272,244.34,34.12,-114.52
3,175,7.95,-24.00,279,252.43,35.25,-113.48
3,176,7.95,-23.10,282,256.90,35.88,-110.64
3,177,7.95,-22.20,289,265.00,37.01,-109.20
3,178,7.95,-21.30,311,286.97,40.08,-112.97
3,179,7.95,-20.40,317,294.26,41.09,-110.50
3,180,7.95,-19.50,317,295.95,41.33,-105.82
3,181,7.95,-18.60,329,308.82,43.13,-104.94
3,182,7.95,-17.70,334,315.13,44.01,-101.55
3,183,7.95,-16.80,366,347.01,48.46,-105.79
3,184,7.95,-15.90,378,360.04,50.28,-103.56
3,185,7.95,-15.00,394,376.92,52.64,-101.98
3,186,7.95,-14.10,411,394.79,55.13,-100.13
3,187,7.95,-1.50,2854,2825.60,394.60,-74.71
3,188,7.95,-0.60,2863,2835.33,395.96,-29.99
3,189,9.00,-30.30,198,168.85,26.74,-99.90
3,190,9.00,-29.40,223,191.89,30.39,-109.47
3,191,9.00,-28.50,230,199.64,31.62,-109.75
3,192,9.00,-27.60,235,205.69,32.58,-108.87
3,193,9.00,-26.70,252,222.36,35.22,-113.23
3,194,9.00,-25.80,260,231.20,36.62,-113.16
3,195,9.00,-24.90,265,237.41,37.60,-111.57
3,196,9.00,-24.00,273,246.33,39.01,-111.04
3,197,9.00,-23.10,292,265.28,42.02,-114.56
3,198,9.00,-22.20,299,273.43,43.31,-112.97
3,199,9.00,-21.30,303,278.83,44.16,-110.07
3,200,9.00,-20.40,311,287.91,45.60,-108.41
3,201,9.00,-19.50,333,310.03,49.10,-111.16
3,202,9.00,-18.60,338,316.40,50.11,-107.81
3,203,9.00,-17.70,351,330.27,52.31,-106.72
3,204,9.00,-16.80,359,339.45,53.76,-103.76
3,205,9.00,-15.90,366,347.66,55.06,-100.27
3,206,9.00,-15.00,419,399.74,63.31,-108.45
3,207,9.00,-14.10,457,437.77,69.34,-111.33
3,208,10.05,-30.30,211,179.38,31.79,-106.46
3,209,10.05,-29.40,198,169.85,30.10,-97.20
3,210,10.05,-28.50,241,208.54,36.96,-115.00
3,211,10.05,-27.60,244,212.92,37.73,-113.04
3,212,10.05,-26.70,250,219.92,38.97,-112.33
3,213,10.05,-25.80,257,227.83,40.38,-111.85
3,214,10.05,-24.90,262,234.00,41.47,-110.31
3,215,10.05,-24.00,280,251.87,44.64,-113.89
3,216,10.05,-23.10,289,261.75,46.39,-113.39
3,217,10.05,-22.20,294,268.03,47.50,-111.09
3,218,10.05,-21.30,304,278.89,49.43,-110.43
3,219,10.05,-20.40,324,299.02,52.99,-112.94
3,220,10.05,-19.50,333,309.08,54.78,-111.16
3,221,10.05,-18.60,334,311.70,55.24,-106.53
3,222,10.05,-17.70,346,324.56,57.52,-105.20
3,223,10.05,-16.80,353,332.75,58.97,-102.03
3,224,10.05,-15.00,0,0.00,0.00,0.00
3,225,10.05,-13.20,460,440.97,78.15,-105.04
3,226,10.05,-12.30,446,429.08,76.04,-95.01
3,227,10.05,-10.50,303,293.35,51.99,-55.22
3,228,10.05,-9.60,388,376.70,66.76,-64.71
3,229,10.05,-8.70,448,436.05,77.28,-67.77
3,230,10.05,-7.80,469,457.53,81.09,-63.65
3,231,10.05,-6.90,511,499.51,88.53,-61.39
3,232,10.05,-6.00,535,523.90,92.85,-55.92
3,233,10.05,-5.10,545,534.51,94.73,-48.45
3,234,10.05,-4.20,571,560.73,99.38,-41.82
3,235,10.05,-3.30,587,577.03,102.27,-33.79
3,236,10.05,-2.40,608,598.15,106.01,-25.46
3,237,10.05,-1.50,622,612.25,108.51,-16.28
3,238,10.05,-0.60,628,618.33,109.58,-6.58
3,239,10.95,-30.30,199,168.69,32.64,-100.40
3,240,10.95,-29.40,227,194.16,37.57,-111.44
3,241,10.95,-28.50,233,201.04,38.90,-111.18
3,242,10.95,-27.60,241,209.69,40.57,-111.65
3,243,10.95,-26.70,255,223.66,43.27,-114.58
3,244,10.95,-25.80,261,230.70,44.64,-113.60
3,245,10.95,-24.90,271,241.33,46.69,-114.10
3,246,10.95,-24.00,273,244.86,47.37,-111.04
3,247,10.95,-23.10,283,255.57,49.45,-111.03
3,248,10.95,-22.20,305,277.25,53.64,-115.24
3,249,10.95,-21.30,312,285.39,55.22,-113.33
3,250,10.95,-20.40,316,290.79,56.26,-110.15
3,251,10.95,-19.50,325,300.78,58.19,-108.49
3,252,10.95,-18.60,350,325.68,63.01,-111.64
3,253,10.95,-17.70,360,336.71,65.15,-109.45
3,254,10.95,-16.80,370,347.76,67.28,-106.94
3,255,10.95,-15.90,386,364.47,70.52,-105.75
3,256,10.95,-15.00,404,383.13,74.13,-104.56
3,257,10.95,-14.10,468,445.64,86.22,-114.01
3,258,10.95,-13.20,515,492.26,95.24,-117.60
3,259,10.95,-12.30,548,525.67,101.70,-116.74
3,260,10.95,-11.40,587,564.94,109.30,-116.03
3,261,10.95,-10.50,616,594.66,115.05,-112.26
3,262,10.95,-9.60,618,598.25,115.75,-103.06
3,263,10.95,-8.70,627,608.50,117.73,-94.84
3,264,10.95,-7.80,639,621.56,120.26,-86.72
3,265,10.95,-6.90,674,656.94,127.10,-80.97
3,266,10.95,-6.00,739,721.57,139.61,-77.25
3,267,10.95,-5.10,777,759.83,147.01,-69.07
3,268,10.95,-4.20,799,782.35,151.36,-58.52
3,269,10.95,-3.30,805,789.03,152.66,-46.34
3,270,10.95,-2.40,790,774.94,149.93,-33.08
3,271,10.95,-1.50,825,809.70,156.66,-21.60
3,272,10.95,-0.60,936,918.91,177.79,-9.80
3,273,12.00,-30.30,224,189.17,40.21,-113.01
3,274,12.00,-29.40,229,195.15,41.48,-112.42
3,275,12.00,-28.50,240,206.31,43.85,-114.52
3,276,12.00,-27.60,244,211.51,44.96,-113.04
3,277,12.00,-26.70,248,216.71,46.06,-111.43
3,278,12.00,-25.80,258,227.21,48.29,-112.29
3,279,12.00,-24.90,274,243.10,51.67,-115.36
3,280,12.00,-24.00,279,249.31,52.99,-113.48
3,281,12.00,-23.10,288,259.12,55.08,-112.99
3,282,12.00,-22.20,296,268.07,56.98,-111.84
3,283,12.00,-21.30,310,282.51,60.05,-112.61
3,284,12.00,-20.40,326,298.88,63.53,-113.64
3,285,12.00,-19.50,325,299.66,63.70,-108.49
3,286,12.00,-18.60,331,306.86,65.22,-105.58
3,287,12.00,-17.70,345,321.49,68.33,-104.89
3,288,12.00,-16.80,367,343.66,73.05,-106.08
3,289,12.00,-15.90,382,359.36,76.38,-104.65
3,290,12.00,-15.00,396,374.15,79.53,-102.49
3,291,12.00,-14.10,410,388.96,82.68,-99.88
3,292,12.00,-13.20,441,419.97,89.27,-100.70
3,293,12.00,-11.40,1062,1018.30,216.45,-209.91
3,294,12.00,-9.60,975,940.34,199.88,-162.60
3,295,12.00,-8.70,942,910.81,193.60,-142.49
3,296,12.00,-7.80,908,879.94,187.04,-123.23
3,297,12.00,-6.90,889,863.27,183.49,-106.80
3,298,12.00,-6.00,891,866.76,184.23,-93.14
3,299,12.00,-5.10,902,878.80,186.79,-80.18
3,300,12.00,-4.20,910,887.72,188.69,-66.65
3,301,12.00,-3.30,905,883.76,187.85,-52.10
3,302,12.00,-2.40,890,869.79,184.88,-37.27
3,303,13.05,-30.30,201,169.06,39.19,-101.41
3,304,13.05,-29.40,228,193.51,44.85,-111.93
3,305,13.05,-28.50,236,202.04,46.83,-112.61
3,306,13.05,-27.60,240,207.20,48.03,-111.19
3,307,13.05,-26.70,260,226.28,52.45,-116.82
3,308,13.05,-25.80,268,235.05,54.48,-116.64
3,309,13.05,-24.90,271,239.46,55.50,-114.10
3,310,13.05,-24.00,273,242.96,56.31,-111.04
3,311,13.05,-23.10,285,255.38,59.19,-111.82
3,312,13.05,-22.20,302,272.39,63.14,-114.11
3,313,13.05,-21.30,311,282.27,65.43,-112.97
3,314,13.05,-20.40,320,292.18,67.72,-111.54
3,315,13.05,-19.50,327,300.28,69.60,-109.16
3,316,13.05,-18.60,372,343.46,79.61,-118.65
3,317,13.05,-17.70,409,379.58,87.98,-124.35
3,318,13.05,-16.80,430,401.02,92.95,-124.28
3,319,13.05,-15.90,457,428.16,99.24,-125.20
3,320,13.05,-15.00,491,462.02,107.09,-127.08
3,321,13.05,-14.10,589,556.50,128.99,-143.49
3,322,13.05,-13.20,615,583.29,135.20,-140.44
3,323,13.05,-12.30,629,598.69,138.77,-134.00
3,324,13.05,-11.40,642,613.08,142.10,-126.90
3,325,13.05,-10.50,642,614.95,142.54,-117.00
3,326,13.05,-9.60,639,613.78,142.27,-106.57
3,327,13.05,-8.70,636,612.45,141.96,-96.20
3,328,13.05,-7.80,631,609.02,141.16,-85.64
3,329,13.05,-6.90,627,606.38,140.55,-75.33
3,330,13.05,-6.00,628,608.43,141.03,-65.65
3,331,13.05,-5.10,631,612.27,141.92,-56.09
3,332,13.05,-4.20,633,615.00,142.55,-46.36
3,333,13.05,-3.30,635,617.57,143.15,-36.55
3,334,13.05,-2.40,649,631.68,146.42,-27.18
3,335,13.05,-1.50,657,639.81,148.30,-17.20
3,336,13.05,-0.60,663,645.84,149.70,-6.94
3,337,13.95,-30.30,221,185.18,46.00,-111.50
3,338,13.95,-29.40,231,195.31,48.52,-113.40
3,339,13.95,-28.50,243,207.25,51.48,-115.95
3,340,13.95,-27.60,249,214.16,53.20,-115.36
3,341,13.95,-26.70,254,220.22,54.70,-114.13
3,342,13.95,-25.80,264,230.67,57.30,-114.90
3,343,13.95,-24.90,273,240.32,59.70,-114.94
3,344,13.95,-24.00,286,253.57,62.99,-116.33
3,345,13.95,-23.10,287,256.20,63.64,-112.60
3,346,13.95,-22.20,292,262.38,65.18,-110.33
3,347,13.95,-21.30,302,273.07,67.83,-109.70
3,348,13.95,-20.40,331,301.09,74.79,-115.38
3,349,13.95,-19.50,341,311.96,77.49,-113.83
3,350,13.95,-18.60,356,327.45,81.34,-113.55
3,351,13.95,-17.70,368,340.24,84.52,-111.89
3,352,13.95,-16.80,424,393.93,97.85,-122.55
3,353,13.95,-15.90,450,420.02,104.33,-123.28
3,354,13.95,-15.00,467,437.78,108.75,-120.87
3,355,13.95,-14.10,477,448.98,111.53,-116.21
3,356,13.95,-13.20,495,467.71,116.18,-113.03
3,357,13.95,-12.30,527,499.72,124.13,-112.27
3,358,13.95,-11.40,529,503.27,125.01,-104.56
3,359,13.95,-10.50,538,513.39,127.53,-98.04
3,360,13.95,-9.60,541,517.69,128.60,-90.22
3,361,13.95,-8.70,570,546.82,135.83,-86.22
3,362,13.95,-7.80,585,562.49,139.72,-79.40
3,363,13.95,-6.90,600,578.09,143.60,-72.08
3,364,13.95,-6.00,609,587.80,146.01,-63.66
3,365,13.95,-5.10,619,598.37,148.63,-55.03
3,366,13.95,-4.20,638,617.52,153.39,-46.73
3,367,13.95,-3.30,644,623.97,154.99,-37.07
3,368,13.95,-2.40,648,628.34,156.08,-27.14
3,369,13.95,-1.50,657,637.40,158.33,-17.20
3,370,13.95,-0.60,671,651.17,161.75,-7.03
3,371,15.00,-30.30,206,171.80,46.03,-103.93
3,372,15.00,-29.40,207,174.20,46.68,-101.62
3,373,15.00,-28.50,236,200.33,53.68,-112.61
3,374,15.00,-27.60,251,214.86,57.57,-116.29
3,375,15.00,-26.70,260,224.36,60.12,-116.82
3,376,15.00,-25.80,263,228.72,61.28,-114.47
3,377,15.00,-24.90,268,234.80,62.92,-112.84
3,378,15.00,-24.00,277,244.43,65.49,-112.67
3,379,15.00,-23.10,291,258.55,69.28,-114.17
3,380,15.00,-22.20,299,267.40,71.65,-112.98
3,381,15.00,-21.30,309,278.08,74.51,-112.25
3,382,15.00,-20.40,317,286.99,76.90,-110.50
3,383,15.00,-19.50,347,315.95,84.66,-115.83
3,384,15.00,-18.60,371,339.64,91.01,-118.33
3,385,15.00,-17.70,384,353.36,94.68,-116.75
3,386,15.00,-16.80,400,369.88,99.11,-115.61
3,387,15.00,-15.90,424,393.88,105.54,-116.16
3,388,15.00,-15.00,470,438.52,117.50,-121.65
3,389,15.00,-14.10,485,454.36,121.75,-118.15
3,390,15.00,-13.20,496,466.44,124.98,-113.26
3,391,15.00,-12.30,506,477.54,127.96,-107.79
3,392,15.00,-11.40,537,508.47,136.24,-106.14
3,393,15.00,-10.50,549,521.41,139.71,-100.05
3,394,15.00,-9.60,555,528.58,141.63,-92.56
3,395,15.00,-8.70,564,538.51,144.29,-85.31
3,396,15.00,-7.80,602,576.11,154.37,-81.70
3,397,15.00,-6.90,617,591.66,158.53,-74.13
3,398,15.00,-6.00,624,599.44,160.62,-65.23
3,399,15.00,-5.10,630,606.12,162.41,-56.01
3,400,15.00,-4.20,638,614.61,164.68,-46.73
3,401,15.00,-3.30,651,627.77,168.21,-37.48
3,402,15.00,-2.40,657,634.06,169.89,-27.51
3,403,15.00,-1.50,662,639.22,171.28,-17.33
3,404,15.00,-0.60,668,645.20,172.88,-7.00
3,405,16.05,-30.30,201,166.78,47.98,-101.41
3,406,16.05,-29.40,230,192.57,55.40,-112.91
3,407,16.05,-28.50,235,198.47,57.10,-112.13
3,408,16.05,-27.60,240,204.40,58.80,-111.19
3,409,16.05,-26.70,262,224.94,64.71,-117.72
3,410,16.05,-25.80,268,231.88,66.71,-116.64
3,411,16.05,-24.90,276,240.59,69.21,-116.21
3,412,16.05,-24.00,278,244.07,70.22,-113.07
3,413,16.05,-23.10,282,249.28,71.71,-110.64
3,414,16.05,-22.20,306,272.27,78.33,-115.62
3,415,16.05,-21.30,310,277.57,79.85,-112.61
3,416,16.05,-20.40,323,290.94,83.70,-112.59
3,417,16.05,-19.50,327,296.23,85.22,-109.16
3,418,16.05,-18.60,370,337.01,96.95,-118.02
3,419,16.05,-17.70,394,360.72,103.77,-119.79
3,420,16.05,-16.80,408,375.36,107.99,-117.93
3,421,16.05,-15.90,422,390.03,112.21,-115.61
3,422,16.05,-15.00,439,407.51,117.24,-113.62
3,423,16.05,-14.10,493,459.51,132.20,-120.10
3,424,16.05,-13.20,519,485.59,139.70,-118.52
3,425,16.05,-12.30,534,501.40,144.25,-113.76
3,426,16.05,-11.40,534,503.06,144.73,-105.55
3,427,16.05,-10.50,558,527.27,151.69,-101.69
3,428,16.05,-9.60,562,532.53,153.20,-93.73
3,429,16.05,-8.70,560,531.98,153.05,-84.71
3,430,16.05,-7.80,569,541.76,155.86,-77.22
3,431,16.05,-6.90,595,567.67,163.31,-71.48
3,432,16.05,-6.00,630,602.13,173.23,-65.85
3,433,16.05,-5.10,638,610.70,175.69,-56.72
3,434,16.05,-4.20,651,623.94,179.50,-47.68
3,435,16.05,-3.30,663,636.10,183.00,-38.17
3,436,16.05,-2.40,687,659.64,189.77,-28.77
3,437,16.05,-1.50,703,675.37,194.30,-18.40
3,438,16.05,-0.60,716,688.05,197.95,-7.50
3,439,16.95,-30.30,224,185.00,56.38,-113.01
3,440,16.95,-29.40,234,195.01,59.43,-114.87
3,441,16.95,-28.50,243,204.28,62.26,-115.95
3,442,16.95,-27.60,246,208.54,63.56,-113.97
3,443,16.95,-26.70,254,217.06,66.15,-114.13
3,444,16.95,-25.80,259,223.05,67.98,-112.73
3,445,16.95,-24.90,282,244.67,74.57,-118.73
3,446,16.95,-24.00,283,247.30,75.37,-115.11
3,447,16.95,-23.10,287,252.52,76.96,-112.60
3,448,16.95,-22.20,294,260.38,79.36,-111.09
3,449,16.95,-21.30,315,280.73,85.56,-114.42
3,450,16.95,-20.40,330,295.87,90.17,-115.03
3,451,16.95,-19.50,336,302.97,92.34,-112.16
3,452,16.95,-18.60,348,315.50,96.16,-111.00
3,453,16.95,-17.70,357,325.33,99.15,-108.54
3,454,16.95,-16.80,417,381.86,116.38,-120.53
3,455,16.95,-15.90,447,411.22,125.33,-122.46
3,456,16.95,-15.00,466,430.57,131.23,-120.61
3,457,16.95,-14.10,489,453.66,138.27,-119.13
3,458,16.95,-13.20,520,484.27,147.59,-118.74
3,459,16.95,-12.30,539,503.75,153.53,-114.82
3,460,16.95,-11.40,580,543.86,165.76,-114.64
3,461,16.95,-10.50,594,558.68,170.27,-108.25
3,462,16.95,-9.60,598,564.01,171.90,-99.73
3,463,16.95,-8.70,634,599.48,182.71,-95.90
3,464,16.95,-7.80,770,729.74,222.41,-104.50
3,465,16.95,-6.90,791,751.16,228.94,-95.03
3,466,16.95,-6.00,808,768.67,234.27,-84.46
3,467,16.95,-5.10,811,772.70,235.50,-72.10
3,468,16.95,-4.20,812,774.64,236.09,-59.47
3,469,16.95,-3.30,800,763.98,232.84,-46.05
3,470,16.95,-2.40,799,763.62,232.73,-33.46
3,471,16.95,-1.50,806,770.72,234.90,-21.10
3,472,16.95,-0.60,799,764.25,232.93,-8.37
3,473,18.00,-30.30,189,155.19,50.43,-95.36
3,474,18.00,-29.40,229,189.74,61.65,-112.42
3,475,18.00,-28.50,235,196.41,63.82,-112.13
3,476,18.00,-27.60,244,205.65,66.82,-113.04
3,477,18.00,-26.70,249,211.56,68.74,-111.88
3,478,18.00,-25.80,270,231.19,75.12,-117.51
3,479,18.00,-24.90,275,237.23,77.08,-115.79
3,480,18.00,-24.00,278,241.54,78.48,-113.07
3,481,18.00,-23.10,286,250.19,81.29,-112.21
3,482,18.00,-22.20,292,257.12,83.54,-110.33
3,483,18.00,-21.30,320,283.55,92.13,-116.24
3,484,18.00,-20.40,329,293.27,95.29,-114.68
3,485,18.00,-19.50,337,302.12,98.17,-112.49
3,486,18.00,-18.60,346,311.88,101.34,-110.36
3,487,18.00,-17.70,359,325.27,105.69,-109.15
3,488,18.00,-16.80,407,370.56,120.40,-117.64
3,489,18.00,-15.90,444,406.11,131.95,-121.64
3,490,18.00,-15.00,471,432.68,140.59,-121.91
3,491,18.00,-14.10,506,466.74,151.65,-123.27
3,492,18.00,-13.20,568,525.93,170.88,-129.70
3,493,18.00,-12.30,731,679.26,220.71,-155.73
3,494,18.00,-11.40,788,734.65,238.70,-155.76
3,495,18.00,-10.50,809,756.52,245.81,-147.43
