frame_id,point_index,yaw_deg,pitch_deg,distance_mm,x_mm,y_mm,z_mm
1,40,1.05,-24.90,246,223.10,4.09,-103.57
1,41,1.05,-24.00,263,240.22,4.40,-106.97
1,42,1.05,-23.10,263,241.87,4.43,-103.18
1,43,1.05,-22.20,281,260.13,4.77,-106.17
1,44,1.05,-21.30,282,262.69,4.81,-102.44
1,45,1.05,-20.40,287,268.95,4.93,-100.04
1,46,1.05,-19.50,305,287.46,5.27,-101.81
1,47,1.05,-18.60,312,295.65,5.42,-99.52
1,48,1.05,-17.70,331,315.28,5.78,-100.64
1,49,1.05,-16.80,343,328.31,6.02,-99.14
1,50,1.05,-15.90,350,336.55,6.17,-95.89
1,51,1.05,-15.00,393,379.55,6.96,-101.72
1,52,1.05,-14.10,429,416.01,7.62,-104.51
1,53,1.05,-13.20,442,430.25,7.89,-100.93
1,54,1.05,-12.30,532,519.70,9.53,-113.33
1,55,1.05,-11.40,583,571.40,10.47,-115.23
1,56,1.05,-10.50,605,594.77,10.90,-110.25
1,57,1.05,-9.60,684,674.31,12.36,-114.07
1,58,1.05,-8.70,695,686.89,12.59,-105.13
1,59,1.05,-7.80,703,696.38,12.76,-95.41
1,60,1.05,-6.90,705,699.78,12.83,-84.70
1,61,1.05,-6.00,709,705.00,12.92,-74.11
1,62,1.05,-5.10,710,707.07,12.96,-63.12
1,63,1.05,-4.20,712,709.97,13.01,-52.15
1,64,1.05,-3.30,713,711.70,13.04,-41.04
1,65,1.05,-2.40,714,713.25,13.07,-29.90
1,66,1.05,-1.50,721,720.63,13.21,-18.87
1,67,1.05,-0.60,717,716.84,13.14,-7.51
1,68,1.95,-30.30,173,149.28,5.08,-87.28
1,69,1.95,-29.40,204,177.62,6.05,-100.14
1,70,1.95,-28.50,215,188.84,6.43,-102.59
1,71,1.95,-27.60,224,198.39,6.75,-103.78
1,72,1.95,-26.70,226,201.78,6.87,-101.55
1,73,1.95,-25.80,240,215.95,7.35,-104.46
1,74,1.95,-24.90,246,223.00,7.59,-103.57
1,75,1.95,-24.00,251,229.17,7.80,-102.09
1,76,1.95,-23.10,271,249.13,8.48,-106.32
1,77,1.95,-22.20,276,255.39,8.70,-104.28
1,78,1.95,-21.30,278,258.86,8.81,-100.98
1,79,1.95,-20.40,295,276.34,9.41,-102.83
1,80,1.95,-19.50,300,282.63,9.62,-100.14
1,81,1.95,-18.60,305,288.90,9.84,-97.28
1,82,1.95,-17.70,335,318.96,10.86,-101.85
1,83,1.95,-16.80,336,321.47,10.95,-97.11
1,84,1.95,-15.90,360,346.03,11.78,-98.63
1,85,1.95,-15.00,389,375.53,12.79,-100.68
1,86,1.95,-14.10,401,388.69,13.23,-97.69
1,87,1.95,-13.20,465,452.45,15.40,-106.18
1,88,1.95,-12.30,518,505.82,17.22,-110.35
1,89,1.95,-11.40,531,520.22,17.71,-104.96
1,90,1.95,-10.50,606,595.51,20.28,-110.43
1,91,1.95,-9.60,593,584.36,19.90,-98.89
1,92,1.95,-8.70,597,589.79,20.08,-90.30
1,93,1.95,-7.80,698,691.14,23.53,-94.73
1,94,1.95,-6.90,707,701.47,23.88,-84.94
1,95,1.95,-6.00,706,701.73,23.89,-73.80
1,96,1.95,-5.10,709,705.78,24.03,-63.03
1,97,1.95,-4.20,711,708.68,24.13,-52.07
1,98,1.95,-3.30,708,706.42,24.05,-40.76
1,99,1.95,-2.40,706,704.97,24.00,-29.56
1,100,1.95,-1.50,706,705.35,24.02,-18.48
1,101,1.95,-0.60,710,709.55,24.16,-7.44
1,102,3.00,-30.30,187,161.23,8.45,-94.35
1,103,3.00,-29.40,210,182.70,9.58,-103.09
1,104,3.00,-28.50,220,193.07,10.12,-104.98
1,105,3.00,-27.60,220,194.70,10.20,-101.93
1,106,3.00,-26.70,232,206.98,10.85,-104.24
1,107,3.00,-25.80,233,209.49,10.98,-101.41
1,108,3.00,-24.90,238,215.58,11.30,-100.21
1,109,3.00,-24.00,262,239.02,12.53,-106.57
1,110,3.00,-23.10,266,244.34,12.81,-104.36
1,111,3.00,-22.20,277,256.11,13.42,-104.66
1,112,3.00,-21.30,285,265.17,13.90,-103.53
1,113,3.00,-20.40,287,268.63,14.08,-100.04
1,114,3.00,-19.50,304,286.17,15.00,-101.48
1,115,3.00,-18.60,313,296.24,15.53,-99.83
1,116,3.00,-17.70,322,306.34,16.05,-97.90
1,117,3.00,-16.80,346,330.78,17.34,-100.01
1,118,3.00,-15.90,353,339.03,17.77,-96.71
1,119,3.00,-15.00,360,347.26,18.20,-93.18
1,120,3.00,-14.10,414,400.98,21.01,-100.86
1,121,3.00,-13.20,415,403.48,21.15,-94.77
1,122,3.00,-12.30,441,430.29,22.55,-93.95
1,123,3.00,-11.40,450,440.52,23.09,-88.95
1,124,3.00,-10.50,469,460.51,24.13,-85.47
1,125,3.00,-9.60,505,497.25,26.06,-84.22
1,126,3.00,-8.70,522,515.29,27.01,-78.96
1,127,3.00,-7.80,521,515.47,27.01,-70.71
1,128,3.00,-6.90,547,542.29,28.42,-65.72
1,129,3.00,-6.00,597,592.92,31.07,-62.40
1,130,3.00,-5.10,607,603.77,31.64,-53.96
1,131,3.00,-4.20,583,580.64,30.43,-42.70
1,132,3.00,-3.30,589,587.22,30.77,-33.91
1,133,3.00,-2.40,592,590.67,30.96,-24.79
1,134,3.00,-1.50,1191,1188.96,62.31,-31.18
1,135,3.00,-0.60,1233,1231.24,64.53,-12.91
1,136,4.05,-30.30,163,140.38,9.94,-82.24
1,137,4.05,-29.40,198,172.07,12.18,-97.20
1,138,4.05,-28.50,207,181.46,12.85,-98.77
1,139,4.05,-27.60,227,200.67,14.21,-105.17
1,140,4.05,-26.70,231,205.85,14.58,-103.79
1,141,4.05,-25.80,236,211.94,15.01,-102.71
1,142,4.05,-24.90,248,224.39,15.89,-104.42
1,143,4.05,-24.00,252,229.64,16.26,-102.50
1,144,4.05,-23.10,266,244.06,17.28,-104.36
1,145,4.05,-22.20,276,254.90,18.05,-104.28
1,146,4.05,-21.30,278,258.36,18.29,-100.98
1,147,4.05,-20.40,296,276.74,19.59,-103.18
1,148,4.05,-19.50,302,283.97,20.11,-100.81
1,149,4.05,-18.60,305,288.35,20.42,-97.28
1,150,4.05,-17.70,332,315.49,22.34,-100.94
1,151,4.05,-16.80,337,321.81,22.79,-97.40
1,152,4.05,-15.90,343,329.05,23.30,-93.97
1,153,4.05,-15.00,372,358.43,25.38,-96.28
1,154,4.05,-14.10,378,365.70,25.89,-92.09
1,155,4.05,-13.20,410,398.17,28.19,-93.62
1,156,4.05,-12.30,443,431.75,30.57,-94.37
1,157,4.05,-11.40,455,444.91,31.50,-89.93
1,158,4.05,-10.50,544,533.55,37.78,-99.14
1,159,4.05,-9.60,682,670.77,47.49,-113.74
1,160,4.05,-6.90,1156,1144.76,81.05,-138.88
1,161,4.05,-6.00,1206,1196.40,84.71,-126.06
1,162,4.05,-5.10,1208,1200.21,84.98,-107.39
1,163,4.05,-4.20,1217,1210.70,85.72,-89.13
1,164,4.05,-3.30,1224,1218.92,86.30,-70.46
1,165,4.05,-2.40,1243,1238.81,87.71,-52.05
1,166,4.05,-1.50,1247,1243.46,88.04,-32.64
1,167,4.05,-0.60,1259,1255.79,88.91,-13.18
1,168,4.95,-30.30,155,133.33,11.55,-78.20
1,169,4.95,-29.40,162,140.61,12.18,-79.53
1,170,4.95,-28.50,216,189.12,16.38,-103.07
1,171,4.95,-27.60,227,200.42,17.36,-105.17
1,172,4.95,-26.70,229,203.82,17.65,-102.89
1,173,4.95,-25.80,243,217.96,18.88,-105.76
1,174,4.95,-24.90,241,217.78,18.86,-101.47
1,175,4.95,-24.00,250,227.53,19.71,-101.68
1,176,4.95,-23.10,264,241.93,20.95,-103.58
1,177,4.95,-22.20,269,248.13,21.49,-101.64
1,178,4.95,-21.30,273,253.40,21.95,-99.17
1,179,4.95,-20.40,294,274.53,23.78,-102.48
1,180,4.95,-19.50,305,286.43,24.81,-101.81
1,181,4.95,-18.60,309,291.77,25.27,-98.56
1,182,4.95,-17.70,333,316.05,27.37,-101.24
1,183,4.95,-16.80,345,329.04,28.50,-99.72
1,184,4.95,-15.90,350,335.35,29.04,-95.89
1,185,4.95,-15.00,374,359.91,31.17,-96.80
1,186,4.95,-14.10,393,379.74,32.89,-95.74
1,187,4.95,-13.20,401,388.95,33.69,-91.57
1,188,4.95,-12.30,444,432.19,37.43,-94.59
1,189,4.95,-11.40,476,464.87,40.26,-94.09
1,190,4.95,-10.50,491,480.98,41.66,-89.48
1,191,4.95,-9.60,666,654.22,56.66,-111.07
1,192,4.95,-6.00,1182,1171.14,101.43,-123.55
1,193,4.95,-5.10,1200,1190.79,103.13,-106.67
1,194,4.95,-4.20,1208,1200.26,103.95,-88.47
1,195,4.95,-3.30,1212,1205.48,104.41,-69.77
1,196,4.95,-2.40,1226,1220.36,105.69,-51.34
1,197,4.95,-1.50,1235,1229.97,106.53,-32.33
1,198,4.95,-0.60,1237,1232.32,106.73,-12.95
1,199,6.00,-30.30,145,124.51,13.09,-73.16
1,200,6.00,-29.40,152,131.70,13.84,-74.62
1,201,6.00,-28.50,215,187.91,19.75,-102.59
1,202,6.00,-27.60,226,199.18,20.94,-104.71
1,203,6.00,-26.70,227,201.68,21.20,-102.00
1,204,6.00,-25.80,241,215.79,22.68,-104.89
1,205,6.00,-24.90,245,221.01,23.23,-103.15
1,206,6.00,-24.00,248,225.32,23.68,-100.87
1,207,6.00,-23.10,262,239.67,25.19,-102.79
1,208,6.00,-22.20,274,252.30,26.52,-103.53
1,209,6.00,-21.30,274,253.88,26.68,-99.53
1,210,6.00,-20.40,294,274.05,28.80,-102.48
1,211,6.00,-19.50,303,284.06,29.86,-101.14
1,212,6.00,-18.60,305,287.49,30.22,-97.28
1,213,6.00,-17.70,334,316.45,33.26,-101.55
1,214,6.00,-16.80,343,326.56,34.32,-99.14
1,215,6.00,-15.90,345,329.98,34.68,-94.52
1,216,6.00,-15.00,376,361.20,37.96,-97.32
1,217,6.00,-14.10,390,376.18,39.54,-95.01
1,218,6.00,-13.20,394,381.49,40.10,-89.97
1,219,6.00,-12.30,446,433.38,45.55,-95.01
1,220,6.00,-11.40,463,451.38,47.44,-91.52
1,221,6.00,-10.50,477,466.44,49.03,-86.93
1,222,6.00,-9.60,658,645.23,67.82,-109.73
1,223,6.00,-6.00,1158,1145.35,120.38,-121.05
1,224,6.00,-5.10,1189,1177.81,123.79,-105.70
1,225,6.00,-4.20,1198,1188.24,124.89,-87.74
1,226,6.00,-3.30,1199,1190.45,125.12,-69.02
1,227,6.00,-2.40,1214,1206.29,126.79,-50.84
1,228,6.00,-1.50,1221,1213.90,127.59,-31.96
1,229,6.00,-0.60,1222,1215.24,127.73,-12.80
1,230,7.05,-30.30,135,115.68,14.31,-68.11
1,231,7.05,-29.40,173,149.58,18.50,-84.93
1,232,7.05,-28.50,182,158.74,19.63,-86.84
1,233,7.05,-27.60,223,196.13,24.26,-103.32
1,234,7.05,-26.70,226,200.38,24.78,-101.55
1,235,7.05,-25.80,231,206.40,25.53,-100.54
1,236,7.05,-24.90,249,224.15,27.72,-104.84
1,237,7.05,-24.00,252,228.47,28.26,-102.50
1,238,7.05,-23.10,253,230.96,28.56,-99.26
1,239,7.05,-22.20,272,249.93,30.91,-102.77
1,240,7.05,-21.30,277,256.13,31.68,-100.62
1,241,7.05,-20.40,282,262.32,32.44,-98.30
1,242,7.05,-19.50,306,286.27,35.40,-102.15
1,243,7.05,-18.60,310,291.59,36.06,-98.88
1,244,7.05,-17.70,329,311.06,38.47,-100.03
1,245,7.05,-16.80,346,328.73,40.65,-100.01
1,246,7.05,-15.90,353,336.93,41.67,-96.71
1,247,7.05,-15.00,376,360.44,44.58,-97.32
1,248,7.05,-14.10,397,382.13,47.26,-96.72
1,249,7.05,-13.20,402,388.42,48.04,-91.80
1,250,7.05,-12.30,445,431.50,53.36,-94.80
1,251,7.05,-11.40,482,468.92,57.99,-95.27
1,252,7.05,-10.50,500,487.91,60.34,-91.12
1,253,7.05,-9.60,631,617.46,76.36,-105.23
1,254,7.05,-8.70,875,858.39,106.16,-132.35
1,255,7.05,-7.80,932,916.40,113.33,-126.49
1,256,7.05,-6.90,1125,1108.41,137.08,-135.16
1,257,7.05,-6.00,1149,1134.07,140.25,-120.10
1,258,7.05,-5.10,1165,1151.61,142.42,-103.56
1,259,7.05,-4.20,1185,1172.88,145.05,-86.79
1,260,7.05,-3.30,1189,1178.05,145.69,-68.44
1,261,7.05,-2.40,1196,1185.92,146.66,-50.08
1,262,7.05,-1.50,1208,1198.46,148.21,-31.62
1,263,7.05,-0.60,1204,1194.83,147.77,-12.61
1,264,7.95,-30.30,122,104.32,14.57,-61.55
1,265,7.95,-29.40,169,145.82,20.36,-82.96
1,266,7.95,-28.50,183,159.28,22.24,-87.32
1,267,7.95,-27.60,216,189.58,26.48,-100.07
1,268,7.95,-26.70,225,199.08,27.80,-101.10
1,269,7.95,-25.80,229,204.19,28.52,-99.67
1,270,7.95,-24.90,245,220.09,30.74,-103.15
1,271,7.95,-24.00,253,228.91,31.97,-102.90
1,272,7.95,-23.10,253,230.48,32.19,-99.26
1,273,7.95,-22.20,272,249.42,34.83,-102.77
1,274,7.95,-21.30,285,262.98,36.73,-103.53
1,275,7.95,-20.40,288,267.34,37.33,-100.39
1,276,7.95,-19.50,306,285.68,39.89,-102.15
1,277,7.95,-18.60,318,298.49,41.68,-101.43
1,278,7.95,-17.70,324,305.70,42.69,-98.51
1,279,7.95,-16.80,344,326.15,45.55,-99.43
1,280,7.95,-15.90,357,340.04,47.49,-97.80
1,281,7.95,-15.00,366,350.13,48.90,-94.73
1,282,7.95,-14.10,393,377.50,52.72,-95.74
1,283,7.95,-13.20,409,394.37,55.07,-93.40
1,284,7.95,-12.30,424,410.29,57.30,-90.33
1,285,7.95,-11.40,478,464.07,64.81,-94.48
1,286,7.95,-10.50,529,515.14,71.94,-96.40
1,287,7.95,-6.90,1057,1039.26,145.13,-126.99
1,288,7.95,-6.00,1147,1129.75,157.77,-119.90
1,289,7.95,-5.10,1166,1150.22,160.63,-103.65
1,290,7.95,-4.20,1172,1157.62,161.66,-85.84
1,291,7.95,-3.30,1190,1176.61,164.31,-68.50
1,292,7.95,-2.40,1197,1184.46,165.41,-50.13
1,293,7.95,-1.50,1206,1194.00,166.74,-31.57
1,294,7.95,-0.60,1212,1200.29,167.62,-12.69
1,295,9.00,-30.30,156,133.03,21.07,-78.71
1,296,9.00,-29.40,165,141.98,22.49,-81.00
1,297,9.00,-28.50,193,167.52,26.53,-92.09
1,298,9.00,-27.60,207,181.19,28.70,-95.90
1,299,9.00,-26.70,222,195.89,31.03,-99.75
1,300,9.00,-25.80,228,202.75,32.11,-99.23
1,301,9.00,-24.90,247,221.28,35.05,-104.00
1,302,9.00,-24.00,254,229.18,36.30,-103.31
1,303,9.00,-23.10,257,233.48,36.98,-100.83
1,304,9.00,-22.20,272,248.74,39.40,-102.77
1,305,9.00,-21.30,282,259.50,41.10,-102.44
1,306,9.00,-20.40,286,264.76,41.93,-99.69
1,307,9.00,-19.50,306,284.90,45.12,-102.15
1,308,9.00,-18.60,311,291.13,46.11,-99.20
1,309,9.00,-17.70,329,309.57,49.03,-100.03
1,310,9.00,-16.80,344,325.26,51.52,-99.43
1,311,9.00,-15.90,350,332.47,52.66,-95.89
1,312,9.00,-15.00,375,357.76,56.66,-97.06
1,313,9.00,-14.10,389,372.64,59.02,-94.77
1,314,9.00,-13.20,396,380.79,60.31,-90.43
1,315,9.00,-12.30,438,422.68,66.95,-93.31
1,316,9.00,-11.40,465,450.21,71.31,-91.91
1,317,9.00,-10.50,475,461.30,73.06,-86.56
1,318,9.00,-9.60,604,588.21,93.16,-100.73
1,319,9.00,-6.00,1114,1094.26,173.31,-116.45
1,320,9.00,-5.10,1148,1129.38,178.88,-102.05
1,321,9.00,-4.20,1153,1135.75,179.88,-84.45
1,322,9.00,-3.30,1134,1118.18,177.10,-65.28
1,323,9.00,-2.40,981,968.07,153.33,-41.08
1,324,10.05,-30.30,136,115.62,20.49,-68.62
1,325,10.05,-29.40,160,137.26,24.33,-78.54
1,326,10.05,-28.50,190,164.41,29.14,-90.66
1,327,10.05,-27.60,196,171.03,30.31,-90.81
1,328,10.05,-26.70,209,183.85,32.58,-93.91
1,329,10.05,-25.80,223,197.69,35.04,-97.06
1,330,10.05,-24.90,231,206.31,36.56,-97.26
1,331,10.05,-24.00,255,229.38,40.65,-103.72
1,332,10.05,-23.10,259,234.58,41.57,-101.62
1,333,10.05,-22.20,274,249.80,44.27,-103.53
1,334,10.05,-21.30,284,260.54,46.17,-103.16
1,335,10.05,-20.40,286,263.95,46.78,-99.69
1,336,10.05,-19.50,309,286.81,50.83,-103.15
1,337,10.05,-18.60,316,294.90,52.26,-100.79
1,338,10.05,-17.70,321,301.11,53.37,-97.60
1,339,10.05,-16.80,342,322.38,57.13,-98.85
1,340,10.05,-15.90,357,338.07,59.92,-97.80
1,341,10.05,-15.00,361,343.35,60.85,-93.43
1,342,10.05,-14.10,391,373.40,66.18,-95.25
1,343,10.05,-13.20,405,388.25,68.81,-92.48
1,344,10.05,-12.30,410,394.44,69.91,-87.34
1,345,10.05,-11.40,466,449.80,79.72,-92.11
1,346,10.05,-10.50,495,479.24,84.93,-90.21
1,347,10.05,-9.60,511,496.11,87.92,-85.22
1,348,10.05,-8.70,608,591.78,104.88,-91.97
1,349,10.05,-7.80,650,634.10,112.38,-88.22
1,350,10.05,-6.90,716,699.91,124.04,-86.02
1,351,10.05,-6.00,733,717.80,127.21,-76.62
1,352,10.05,-5.10,741,726.74,128.80,-65.87
1,353,10.05,-4.20,757,743.38,131.75,-55.44
1,354,10.05,-3.30,738,725.47,128.57,-42.48
1,355,10.05,-2.40,824,810.64,143.67,-34.51
1,356,10.05,-1.50,948,933.13,165.38,-24.82
1,357,10.05,-0.60,990,974.76,172.75,-10.37
1,358,10.95,-30.30,136,115.28,22.30,-68.62
1,359,10.95,-29.40,151,129.16,24.99,-74.13
1,360,10.95,-28.50,177,152.72,29.55,-84.46
1,361,10.95,-27.60,187,162.70,31.48,-86.64
1,362,10.95,-26.70,199,174.54,33.77,-89.41
1,363,10.95,-25.80,207,182.97,35.40,-90.09
1,364,10.95,-24.90,237,211.06,40.83,-99.79
1,365,10.95,-24.00,247,221.54,42.86,-100.46
1,366,10.95,-23.10,251,226.67,43.86,-98.48
1,367,10.95,-22.20,274,249.07,48.19,-103.53
1,368,10.95,-21.30,282,257.95,49.91,-102.44
1,369,10.95,-20.40,286,263.18,50.92,-99.69
1,370,10.95,-19.50,308,285.05,55.15,-102.81
1,371,10.95,-18.60,310,288.46,55.81,-98.88
1,372,10.95,-17.70,317,296.50,57.36,-96.38
1,373,10.95,-16.80,339,318.62,61.65,-97.98
1,374,10.95,-15.90,349,329.54,63.76,-95.61
1,375,10.95,-15.00,368,348.99,67.52,-95.25
1,376,10.95,-14.10,388,369.46,71.48,-94.52
1,377,10.95,-13.20,394,376.61,72.86,-89.97
1,378,10.95,-12.30,439,421.11,81.47,-93.52
1,379,10.95,-11.40,478,460.04,89.01,-94.48
1,380,10.95,-10.50,491,473.99,91.70,-89.48
1,381,10.95,-9.60,574,555.66,107.51,-95.73
1,382,10.95,-8.70,621,602.68,116.60,-93.93
1,383,10.95,-7.80,642,624.48,120.82,-87.13
1,384,10.95,-6.90,717,698.85,135.21,-86.14
1,385,10.95,-5.10,426,416.59,80.60,-37.87
1,386,10.95,-3.30,736,721.40,139.57,-42.37
1,387,10.95,-2.40,761,746.49,144.43,-31.87
1,388,12.00,-30.30,128,108.10,22.98,-64.58
1,389,12.00,-29.40,148,126.12,26.81,-72.65
1,390,12.00,-28.50,169,145.27,30.88,-80.64
1,391,12.00,-27.60,176,152.56,32.43,-81.54
1,392,12.00,-26.70,192,167.78,35.66,-86.27
1,393,12.00,-25.80,201,177.01,37.62,-87.48
1,394,12.00,-24.90,233,206.72,43.94,-98.10
1,395,12.00,-24.00,246,219.82,46.72,-100.06
1,396,12.00,-23.10,251,225.83,48.00,-98.48
1,397,12.00,-22.20,273,247.24,52.55,-103.15
1,398,12.00,-21.30,286,260.64,55.40,-103.89
1,399,12.00,-20.40,292,267.71,56.90,-101.78
1,400,12.00,-19.50,307,283.07,60.17,-102.48
1,401,12.00,-18.60,317,293.88,62.47,-101.11
1,402,12.00,-17.70,320,298.19,63.38,-97.29
1,403,12.00,-16.80,348,325.87,69.27,-100.58
1,404,12.00,-15.90,353,332.08,70.58,-96.71
1,405,12.00,-15.00,356,336.36,71.49,-92.14
1,406,12.00,-14.10,386,366.19,77.84,-94.04
1,407,12.00,-13.20,394,375.21,79.75,-89.97
1,408,12.00,-12.30,432,412.86,87.76,-92.03
1,409,12.00,-11.40,476,456.41,97.01,-94.09
1,410,12.00,-10.50,494,475.11,100.99,-90.03
1,411,12.00,-9.60,559,539.13,114.60,-93.22
1,412,12.00,-8.70,532,514.39,109.34,-80.47
1,413,12.00,-6.90,383,371.92,79.05,-46.01
1,414,12.00,-6.00,311,302.54,64.31,-32.51
1,415,12.00,-5.10,304,296.18,62.95,-27.02
1,416,12.00,-4.20,304,296.56,63.04,-22.26
1,417,12.00,-3.30,295,288.08,61.23,-16.98
1,418,12.00,-2.40,291,284.39,60.45,-12.19
1,419,12.00,-1.50,291,284.54,60.48,-7.62
1,420,12.00,-0.60,298,291.47,61.95,-3.12
1,421,13.05,-30.30,145,121.96,28.27,-73.16
1,422,13.05,-29.40,156,132.40,30.69,-76.58
1,423,13.05,-28.50,168,143.83,33.34,-80.16
1,424,13.05,-27.60,172,148.49,34.42,-79.69
1,425,13.05,-26.70,201,174.93,40.55,-90.31
1,426,13.05,-25.80,193,169.27,39.24,-84.00
1,427,13.05,-24.90,203,179.37,41.58,-85.47
1,428,13.05,-24.00,244,217.15,50.33,-99.24
1,429,13.05,-23.10,249,223.12,51.72,-97.69
1,430,13.05,-22.20,272,245.33,56.87,-102.77
1,431,13.05,-21.30,287,260.49,60.38,-104.25
1,432,13.05,-20.40,291,265.70,61.59,-101.43
1,433,13.05,-19.50,308,282.84,65.56,-102.81
1,434,13.05,-18.60,312,288.07,66.77,-99.52
1,435,13.05,-17.70,319,296.05,68.62,-96.99
1,436,13.05,-16.80,344,320.81,74.36,-99.43
1,437,13.05,-15.90,349,326.98,75.79,-95.61
1,438,13.05,-15.00,366,344.40,79.83,-94.73
1,439,13.05,-14.10,380,359.03,83.22,-92.57
1,440,13.05,-13.20,387,367.04,85.08,-88.37
1,441,13.05,-12.30,430,409.28,94.87,-91.60
1,442,13.05,-11.40,463,442.14,102.48,-91.52
1,443,13.05,-10.50,478,457.86,106.13,-87.11
1,444,13.05,-9.60,553,531.17,123.12,-92.22
1,445,13.05,-8.70,592,570.07,132.14,-89.55
1,446,13.05,-7.80,606,584.89,135.57,-82.24
1,447,13.05,-6.90,682,659.57,152.88,-81.93
1,448,13.05,-6.00,699,677.22,156.97,-73.07
1,449,13.05,-4.20,230,223.46,51.79,-16.85
1,450,13.05,-3.30,263,255.78,59.29,-15.14
1,451,13.05,-2.40,287,279.34,64.75,-12.02
1,452,13.05,-1.50,359,349.61,81.03,-9.40
1,453,13.05,-0.60,420,409.13,94.83,-4.40
1,454,13.95,-30.30,120,100.55,24.98,-60.54
1,455,13.95,-29.40,142,120.06,29.82,-69.71
1,456,13.95,-28.50,156,133.05,33.05,-74.44
1,457,13.95,-27.60,167,143.63,35.68,-77.37
1,458,13.95,-26.70,195,169.07,42.00,-87.62
1,459,13.95,-25.80,187,163.39,40.59,-81.39
1,460,13.95,-24.90,213,187.50,46.58,-89.68
1,461,13.95,-24.00,234,207.46,51.53,-95.18
1,462,13.95,-23.10,237,211.57,52.55,-92.98
1,463,13.95,-22.20,274,246.21,61.16,-103.53
1,464,13.95,-21.30,282,254.99,63.34,-102.44
1,465,13.95,-20.40,289,262.89,65.30,-100.74
1,466,13.95,-19.50,308,281.77,69.99,-102.81
1,467,13.95,-18.60,310,285.14,70.83,-98.88
1,468,13.95,-17.70,316,292.16,72.57,-96.08
1,469,13.95,-16.80,330,306.60,76.16,-95.38
1,470,13.95,-15.90,330,308.01,76.51,-90.41
1,471,13.95,-15.00,343,321.54,79.87,-88.78
1,472,13.95,-14.10,348,327.56,81.37,-84.78
1,473,13.95,-13.20,356,336.37,83.56,-81.29
1,474,13.95,-12.30,362,343.26,85.27,-77.12
1,475,13.95,-11.40,364,346.29,86.02,-71.95
1,476,13.95,-10.50,421,401.74,99.79,-76.72
1,477,13.95,-9.60,520,497.60,123.60,-86.72
1,478,13.95,-8.70,545,522.84,129.87,-82.44
1,479,13.95,-7.80,528,507.69,126.11,-71.66
1,480,13.95,-6.90,523,503.90,125.17,-62.83
1,481,13.95,-6.00,598,577.18,143.37,-62.51
1,482,13.95,-5.10,687,664.10,164.96,-61.07
1,483,13.95,-4.20,726,702.70,174.55,-53.17
1,484,13.95,-3.30,738,715.05,177.62,-42.48
1,485,13.95,-2.40,815,790.27,196.30,-34.13
1,486,13.95,-1.50,847,821.74,204.12,-22.17
1,487,13.95,-0.60,863,837.50,208.04,-9.04
1,488,15.00,-30.30,47,39.20,10.50,-23.71
1,489,15.00,-29.40,53,44.60,11.95,-26.02
1,490,15.00,-28.50,146,123.94,33.21,-69.67
1,491,15.00,-27.60,168,143.81,38.53,-77.83
1,492,15.00,-26.70,176,151.88,40.69,-79.08
